Image,Asymmetry,Border Irregularity,Color Variation,Diameter
segmented_images\ISIC_0025184.jpg,0.0,1.2732395447351625,216.060865752551,251.6285542622993
segmented_images\ISIC_0025185.jpg,0.0,0.0,214.7801737882653,0.0
segmented_images\ISIC_0025186.jpg,0.0,1.2732395447351625,213.0827487244898,251.6285542622993
segmented_images\ISIC_0025187.jpg,0.0,1.2732395447351625,195.1022401147959,251.6285542622993
segmented_images\ISIC_0025188.jpg,0.0,0.0,156.31556919642856,0.0
segmented_images\ISIC_0025189.jpg,0.0,1.2732395447351625,122.20952248086734,251.6285542622993
segmented_images\ISIC_0025190.jpg,0.0,1.2732395447351625,205.78991948341834,251.6285542622993
segmented_images\ISIC_0025191.jpg,0.0,0.0,152.07708864795916,0.0
segmented_images\ISIC_0025192.jpg,0.0,0.0,162.91723134566325,0.0
segmented_images\ISIC_0025193.jpg,0.0,1.2732395447351625,242.457350127551,251.6285542622993
segmented_images\ISIC_0025194.jpg,0.0,0.0,113.39714205994898,0.0
segmented_images\ISIC_0025195.jpg,0.0,0.0,193.0389030612245,0.0
segmented_images\ISIC_0025196.jpg,0.0,0.0,177.3809191645408,0.0
segmented_images\ISIC_0025197.jpg,0.0,1.2732395447351625,244.55626195790813,251.6285542622993
segmented_images\ISIC_0025198.jpg,0.0,1.2732395447351625,241.92372847576527,251.6285542622993
segmented_images\ISIC_0025199.jpg,0.0,1.2732395447351625,223.38926977040813,251.6285542622993
segmented_images\ISIC_0025200.jpg,0.0,1.2732395447351625,215.8169244260204,251.6285542622993
segmented_images\ISIC_0025201.jpg,0.0,1.2732395447351625,240.9174705038265,251.6285542622993
segmented_images\ISIC_0025202.jpg,0.0,1.2732395447351625,220.792311065051,251.6285542622993
segmented_images\ISIC_0025203.jpg,0.0,1.2732395447351625,221.08199139030611,251.6285542622993
segmented_images\ISIC_0025204.jpg,0.0,0.0,161.26046316964283,0.0
segmented_images\ISIC_0025205.jpg,0.0,1.3468070341680927,196.5963807397959,251.54758129368562
segmented_images\ISIC_0025206.jpg,0.0,0.0,183.61666932397958,0.0
segmented_images\ISIC_0025207.jpg,0.0,1.2732395447351625,240.62779017857142,251.6285542622993
segmented_images\ISIC_0025208.jpg,0.0,0.0,131.20994100765304,0.0
segmented_images\ISIC_0025209.jpg,0.0,0.0,205.25121572066325,0.0
segmented_images\ISIC_0025210.jpg,0.0,1.2732395447351625,186.10182158801018,251.6285542622993
segmented_images\ISIC_0025211.jpg,0.0,1.2732395447351625,242.26931202168365,251.6285542622993
segmented_images\ISIC_0025212.jpg,0.0,0.0,165.17368861607142,0.0
segmented_images\ISIC_0025213.jpg,0.0,1.2732395447351625,231.5816326530612,251.6285542622993
segmented_images\ISIC_0025214.jpg,0.0,0.0,134.86906090561223,0.0
segmented_images\ISIC_0025215.jpg,0.0,1.2732395447351625,242.44210379464283,251.6285542622993
segmented_images\ISIC_0025216.jpg,0.0,1.3027357354803957,198.74611367984693,251.56403103731694
segmented_images\ISIC_0025217.jpg,0.0,1.2732395447351625,194.76173867984693,251.6285542622993
segmented_images\ISIC_0025218.jpg,0.0,0.0,189.71012037627548,0.0
segmented_images\ISIC_0025219.jpg,0.0,0.0,218.81536989795916,0.0
segmented_images\ISIC_0025220.jpg,0.0,1.2732395447351625,210.77547034438774,251.6285542622993
segmented_images\ISIC_0025221.jpg,0.0,1.2732395447351625,207.28914221938774,251.6285542622993
segmented_images\ISIC_0025222.jpg,0.0,0.0,117.75759327168366,0.0
segmented_images\ISIC_0025223.jpg,0.0,1.2780767235152346,177.7874880420918,251.6184340662583
segmented_images\ISIC_0025224.jpg,0.0,0.0,174.87035634566325,0.0
segmented_images\ISIC_0025225.jpg,0.0,16.35186466350477,231.67819276147958,1.381976597885342
segmented_images\ISIC_0025226.jpg,0.0,1.2732395447351625,233.14184072066325,251.6285542622993
segmented_images\ISIC_0025227.jpg,0.0,1.2732395447351625,189.15108816964283,251.6285542622993
segmented_images\ISIC_0025228.jpg,0.0,0.0,233.8736647002551,0.0
segmented_images\ISIC_0025229.jpg,0.0,0.0,221.38691804846937,0.0
segmented_images\ISIC_0025230.jpg,0.0,0.0,182.04629703443877,0.0
segmented_images\ISIC_0025231.jpg,0.0,1.2732395447351625,193.43022560586732,251.6285542622993
segmented_images\ISIC_0025232.jpg,0.0,0.0,161.9109733737245,0.0
segmented_images\ISIC_0025233.jpg,0.0,1.2732395447351625,234.33105468749997,251.6285542622993
segmented_images\ISIC_0025234.jpg,0.0,0.0,177.57403938137753,0.0
segmented_images\ISIC_0025235.jpg,0.0,1.2732395447351625,207.9752272002551,251.6285542622993
segmented_images\ISIC_0025236.jpg,0.0,0.0,235.34239477040813,0.0
segmented_images\ISIC_0025237.jpg,0.0,0.0,234.17350924744895,0.0
segmented_images\ISIC_0025238.jpg,0.0,1.2804216465256233,236.89243861607142,251.620964153428
segmented_images\ISIC_0025239.jpg,0.0,1.2732395447351625,234.7477877869898,251.6285542622993
segmented_images\ISIC_0025240.jpg,0.0,1.2732395447351625,141.82647082270407,251.6285542622993
segmented_images\ISIC_0025241.jpg,0.0,13.09594815832451,139.20918367346937,0.7978845608028654
segmented_images\ISIC_0025242.jpg,0.0,1.2732395447351625,224.32946029974488,251.6285542622993
segmented_images\ISIC_0025243.jpg,0.0,0.0,188.93255739795916,0.0
segmented_images\ISIC_0025244.jpg,0.0,1.2732395447351625,224.55307318239795,251.6285542622993
segmented_images\ISIC_0025245.jpg,0.0,1.2756312858978638,196.11866230867346,251.62602425144775
segmented_images\ISIC_0025246.jpg,0.0,1.3068632143431202,219.96900908801018,251.56023503810584
segmented_images\ISIC_0025247.jpg,0.0,0.0,175.3023357780612,0.0
segmented_images\ISIC_0025248.jpg,0.0,1.327493573881922,183.84028220663265,251.55137748384618
segmented_images\ISIC_0025249.jpg,0.0,0.0,160.9453722895408,0.0
segmented_images\ISIC_0025250.jpg,0.0,0.0,237.8072185905612,0.0
segmented_images\ISIC_0025251.jpg,0.0,13.09594815832451,185.15654894770407,0.7978845608028654
segmented_images\ISIC_0025252.jpg,0.0,0.0,232.96396683673467,0.0
segmented_images\ISIC_0025253.jpg,0.0,1.2732395447351625,206.99946189413265,251.6285542622993
segmented_images\ISIC_0025254.jpg,0.0,1.2732395447351625,180.8672472895408,251.6285542622993
segmented_images\ISIC_0025255.jpg,0.0,1.2732395447351625,222.06283880739795,251.6285542622993
segmented_images\ISIC_0025256.jpg,0.0,13.09594815832451,184.97359295280611,0.7978845608028654
segmented_images\ISIC_0025257.jpg,0.0,1.2732395447351625,199.4982661033163,251.6285542622993
segmented_images\ISIC_0025258.jpg,0.0,1.2732395447351625,210.37398357780611,251.6285542622993
segmented_images\ISIC_0025259.jpg,0.0,1.2732395447351625,201.54127471301018,251.6285542622993
segmented_images\ISIC_0025260.jpg,0.0,0.0,212.60503029336732,0.0
segmented_images\ISIC_0025261.jpg,0.0,0.0,222.96745455994895,0.0
segmented_images\ISIC_0025262.jpg,0.0,0.0,171.328125,0.0
segmented_images\ISIC_0025263.jpg,0.0,10.813165771559984,213.30636160714283,0.7978845608028654
segmented_images\ISIC_0025264.jpg,0.0,1.2732395447351625,195.8086535395408,251.6285542622993
segmented_images\ISIC_0025265.jpg,0.0,0.0,232.60313695790813,0.0
segmented_images\ISIC_0025266.jpg,0.0,0.0,189.02911750637753,0.0
segmented_images\ISIC_0025267.jpg,0.0,1.2732395447351625,205.40367904974488,251.6285542622993
segmented_images\ISIC_0025268.jpg,0.0,0.0,162.59197624362244,0.0
segmented_images\ISIC_0025269.jpg,0.0,1.2732395447351625,153.32728794642856,251.6285542622993
segmented_images\ISIC_0025270.jpg,0.0,1.2732395447351625,238.61527423469386,251.6285542622993
segmented_images\ISIC_0025271.jpg,0.0,0.0,240.18056441326527,0.0
segmented_images\ISIC_0025272.jpg,0.0,1.2732395447351625,203.8129783163265,251.6285542622993
segmented_images\ISIC_0025273.jpg,0.0,22.536017766746383,221.43773915816325,0.7978845608028654
segmented_images\ISIC_0025274.jpg,0.0,1.2846157192694845,216.52841996173467,251.607048359152
segmented_images\ISIC_0025275.jpg,0.0,1.2732395447351625,237.37015704719386,251.6285542622993
segmented_images\ISIC_0025276.jpg,0.0,0.0,202.22735969387753,0.0
segmented_images\ISIC_0025277.jpg,0.0,0.0,201.91226881377548,0.0
segmented_images\ISIC_0025278.jpg,0.0,0.0,171.96338887117346,0.0
segmented_images\ISIC_0025279.jpg,0.0,1.2732395447351625,250.04494180484693,251.6285542622993
segmented_images\ISIC_0025280.jpg,0.0,1.2732395447351625,235.64732142857142,251.6285542622993
segmented_images\ISIC_0025281.jpg,0.0,1.3010203109274223,213.17422672193877,251.59439696917136
segmented_images\ISIC_0025282.jpg,0.0,0.0,234.39712213010202,0.0
segmented_images\ISIC_0025283.jpg,0.0,1.2732395447351625,221.32085060586732,251.6285542622993
segmented_images\ISIC_0025284.jpg,0.0,0.0,184.83637595663265,0.0
segmented_images\ISIC_0025285.jpg,0.0,0.0,184.33324697066325,0.0
segmented_images\ISIC_0025286.jpg,0.0,0.0,231.2157206632653,0.0
segmented_images\ISIC_0025287.jpg,0.0,0.0,237.12621572066325,0.0
segmented_images\ISIC_0025288.jpg,0.0,1.2732395447351625,180.00328842474488,251.6285542622993
segmented_images\ISIC_0025289.jpg,0.0,0.0,191.20934311224488,0.0
segmented_images\ISIC_0025290.jpg,0.0,1.2732395447351625,238.99135044642856,251.6285542622993
segmented_images\ISIC_0025291.jpg,0.0,1.2732395447351625,240.23646763392856,251.6285542622993
segmented_images\ISIC_0025292.jpg,0.0,0.0,175.61234454719386,0.0
segmented_images\ISIC_0025293.jpg,0.0,1.311701537921054,235.29665577168365,251.58427539912356
segmented_images\ISIC_0025294.jpg,0.0,1.2732395447351625,219.57768654336732,251.6285542622993
segmented_images\ISIC_0025295.jpg,0.0,18.66168595995819,191.06196189413265,1.1283791670955126
segmented_images\ISIC_0025296.jpg,0.0,0.0,201.91226881377548,0.0
segmented_images\ISIC_0025297.jpg,0.0,0.0,118.46400669642856,0.0
segmented_images\ISIC_0025298.jpg,0.0,1.2732395447351625,227.13478555484693,251.6285542622993
segmented_images\ISIC_0025299.jpg,0.0,1.2911719994132567,216.49792729591834,251.5956621367971
segmented_images\ISIC_0025300.jpg,0.0,1.2732395447351625,238.83380500637753,251.6285542622993
segmented_images\ISIC_0025301.jpg,0.0,1.3850761777686253,197.19098772321428,251.49063156496874
segmented_images\ISIC_0025302.jpg,0.0,0.0,178.74800701530611,0.0
segmented_images\ISIC_0025303.jpg,0.0,0.0,234.8595942283163,0.0
segmented_images\ISIC_0025304.jpg,0.0,1.2732395447351625,239.54021843112244,251.6285542622993
segmented_images\ISIC_0025305.jpg,0.0,7.052745549205712,167.79605787627548,1.5957691216057308
segmented_images\ISIC_0025306.jpg,0.0,1.2732395447351625,199.42203443877548,251.6285542622993
segmented_images\ISIC_0025307.jpg,0.0,1.2732395447351625,170.3726881377551,251.6285542622993
segmented_images\ISIC_0025308.jpg,0.0,7.052745549205712,225.32555404974488,1.5957691216057308
segmented_images\ISIC_0025309.jpg,0.0,1.2732395447351625,238.57461734693877,251.6285542622993
segmented_images\ISIC_0025310.jpg,0.0,1.4405204317956162,228.92877072704079,251.36149774411624
segmented_images\ISIC_0025311.jpg,0.0,1.2732395447351625,209.05771683673467,251.6285542622993
segmented_images\ISIC_0025312.jpg,0.0,49.05559399051432,140.05281409438774,0.7978845608028654
segmented_images\ISIC_0025313.jpg,0.0,1.2732395447351625,205.34269371811223,251.6285542622993
segmented_images\ISIC_0025314.jpg,0.0,0.0,140.60168207908163,0.0
segmented_images\ISIC_0025315.jpg,0.0,1.2732395447351628,173.1068638392857,1.1283791670955126
segmented_images\ISIC_0025316.jpg,0.0,1.2732395447351625,237.19228316326527,251.6285542622993
segmented_images\ISIC_0025317.jpg,0.0,0.0,184.80080117984693,0.0
segmented_images\ISIC_0025318.jpg,0.0,1.2732395447351625,240.1704001913265,251.6285542622993
segmented_images\ISIC_0025319.jpg,0.0,0.0,228.1359614158163,0.0
segmented_images\ISIC_0025320.jpg,0.0,1.2732395447351625,228.8372927295918,251.6285542622993
segmented_images\ISIC_0025321.jpg,0.0,0.0,241.02927694515304,0.0
segmented_images\ISIC_0025322.jpg,0.0,0.0,175.1092155612245,0.0
segmented_images\ISIC_0025323.jpg,0.0,1.2732395447351625,246.13171635841834,251.6285542622993
segmented_images\ISIC_0025324.jpg,0.0,1.2732395447351625,208.78836495535714,251.6285542622993
segmented_images\ISIC_0025325.jpg,0.0,1.2780253197819103,148.2096022002551,251.62349421515756
segmented_images\ISIC_0025326.jpg,0.0,7.052745549205712,180.1201769770408,1.5957691216057308
segmented_images\ISIC_0025327.jpg,0.0,1.2828976658248519,192.5408561862245,251.6108436521005
segmented_images\ISIC_0025328.jpg,0.0,1.2732395447351625,182.60024713010202,251.6285542622993
segmented_images\ISIC_0025329.jpg,0.0,1.3500225720418106,244.26149952168365,251.54125418277127
segmented_images\ISIC_0025330.jpg,0.0,1.6285949773011406,222.84040178571428,251.2677708839917
segmented_images\ISIC_0025331.jpg,0.0,0.0,182.91025589923467,0.0
segmented_images\ISIC_0025332.jpg,0.0,1.2732395447351625,243.68213887117344,251.6285542622993
segmented_images\ISIC_0025333.jpg,0.0,1.2732395447351625,223.80092075892856,251.6285542622993
segmented_images\ISIC_0025334.jpg,0.0,1.2732395447351625,214.91230867346937,251.6285542622993
segmented_images\ISIC_0025335.jpg,0.0,7.052745549205712,177.00992506377548,1.5957691216057308
segmented_images\ISIC_0025336.jpg,0.0,0.0,238.50854990433672,0.0
segmented_images\ISIC_0025337.jpg,0.0,0.0,133.06491151147958,0.0
segmented_images\ISIC_0025338.jpg,0.0,1.2732395447351625,233.71611926020407,251.6285542622993
segmented_images\ISIC_0025339.jpg,0.0,0.0,236.57226562499997,0.0
segmented_images\ISIC_0025340.jpg,0.0,0.0,233.90415736607142,0.0
segmented_images\ISIC_0025341.jpg,0.0,6.202357552210694,202.0342394770408,0.7978845608028654
segmented_images\ISIC_0025342.jpg,0.0,0.0,193.68433115433672,0.0
segmented_images\ISIC_0025343.jpg,0.0,1.2879518109785375,228.57302295918365,251.60957856081194
segmented_images\ISIC_0025344.jpg,0.0,1.2732395447351625,201.73439492984693,251.6285542622993
segmented_images\ISIC_0025345.jpg,0.0,0.0,187.45366310586732,0.0
segmented_images\ISIC_0025346.jpg,0.0,0.0,225.6508091517857,0.0
segmented_images\ISIC_0025347.jpg,0.0,0.0,149.09388950892856,0.0
segmented_images\ISIC_0025348.jpg,0.0,1.2804216465256233,217.90567203443877,251.620964153428
segmented_images\ISIC_0025349.jpg,0.0,1.5551405220855101,190.70113201530611,1.381976597885342
segmented_images\ISIC_0025350.jpg,0.0,7.052745549205712,177.7976522640306,1.5957691216057308
segmented_images\ISIC_0025351.jpg,0.0,0.0,195.4681521045918,0.0
segmented_images\ISIC_0025352.jpg,0.0,0.0,204.63119818239795,0.0
segmented_images\ISIC_0025353.jpg,0.0,0.0,216.1421795280612,0.0
segmented_images\ISIC_0025354.jpg,0.0,1.2732395447351625,232.41001674107142,251.6285542622993
segmented_images\ISIC_0025355.jpg,0.0,1.2732395447351625,179.50524154974488,251.6285542622993
segmented_images\ISIC_0025356.jpg,0.0,1.2732395447351625,213.18947305484693,251.6285542622993
segmented_images\ISIC_0025357.jpg,0.0,1.2732395447351625,230.9565330038265,251.6285542622993
segmented_images\ISIC_0025358.jpg,0.0,0.0,152.53956074617346,0.0
segmented_images\ISIC_0025359.jpg,0.0,1.3605147539531637,184.3891501913265,251.52859948347398
segmented_images\ISIC_0025360.jpg,0.0,0.0,223.00302933673467,0.0
segmented_images\ISIC_0025361.jpg,0.0,1.2732395447351625,214.5209861288265,251.6285542622993
segmented_images\ISIC_0025362.jpg,0.0,0.0,172.95440051020407,0.0
segmented_images\ISIC_0025363.jpg,0.0,0.0,217.29073660714283,0.0
segmented_images\ISIC_0025364.jpg,0.0,0.0,240.3431919642857,0.0
segmented_images\ISIC_0025365.jpg,0.0,0.0,199.68630420918365,0.0
segmented_images\ISIC_0025366.jpg,0.0,1.2732395447351625,214.12458147321428,251.6285542622993
segmented_images\ISIC_0025367.jpg,0.0,0.0,146.48168447066325,0.0
segmented_images\ISIC_0025368.jpg,0.0,0.0,173.3152303890306,0.0
segmented_images\ISIC_0025369.jpg,0.0,1.349013693225666,211.37515943877548,251.54125418277127
segmented_images\ISIC_0025370.jpg,0.0,0.0,226.1539381377551,0.0
segmented_images\ISIC_0025371.jpg,0.0,0.0,196.7234335140306,0.0
segmented_images\ISIC_0025372.jpg,0.0,0.0,177.7163384885204,0.0
segmented_images\ISIC_0025373.jpg,0.0,1.2732395447351625,204.70742984693877,251.6285542622993
segmented_images\ISIC_0025374.jpg,0.0,0.0,198.8884127869898,0.0
segmented_images\ISIC_0025375.jpg,0.0,1.2732395447351625,240.62270806760202,251.6285542622993
segmented_images\ISIC_0025376.jpg,0.0,0.0,191.905592315051,0.0
segmented_images\ISIC_0025377.jpg,0.0,0.0,189.86258370535714,0.0
segmented_images\ISIC_0025378.jpg,0.0,12.404715104421388,238.71691645408163,1.1283791670955126
segmented_images\ISIC_0025379.jpg,0.0,1.2732395447351625,163.30347177933672,251.6285542622993
segmented_images\ISIC_0025380.jpg,0.0,1.2732395447351625,210.72973134566325,251.6285542622993
segmented_images\ISIC_0025381.jpg,0.0,1.2732395447351625,230.19929846938774,251.6285542622993
segmented_images\ISIC_0025382.jpg,0.0,1.2732395447351625,235.3169842155612,251.6285542622993
segmented_images\ISIC_0025383.jpg,0.0,1.280498899807597,198.42085857780611,251.6133738155953
segmented_images\ISIC_0025384.jpg,0.0,0.0,125.48748405612244,0.0
segmented_images\ISIC_0025385.jpg,0.0,0.0,221.38691804846937,0.0
segmented_images\ISIC_0025386.jpg,0.0,1.2732395447351625,203.91462053571428,251.6285542622993
segmented_images\ISIC_0025387.jpg,0.0,1.2732395447351625,205.41892538265304,251.6285542622993
segmented_images\ISIC_0025388.jpg,0.0,0.0,182.09711814413265,0.0
segmented_images\ISIC_0025389.jpg,0.0,0.0,163.6541374362245,0.0
segmented_images\ISIC_0025390.jpg,0.0,0.0,189.36453683035714,0.0
segmented_images\ISIC_0025391.jpg,0.0,0.0,200.34697863520407,0.0
segmented_images\ISIC_0025392.jpg,0.0,1.2732395447351625,213.33685427295916,251.6285542622993
segmented_images\ISIC_0025393.jpg,0.0,1.2732395447351625,233.80251514668365,251.6285542622993
segmented_images\ISIC_0025394.jpg,0.0,0.0,161.54506138392856,0.0
segmented_images\ISIC_0025395.jpg,0.0,1.2732395447351625,244.35297751913262,251.6285542622993
segmented_images\ISIC_0025396.jpg,0.0,1.2732395447351625,220.4263990752551,251.6285542622993
segmented_images\ISIC_0025397.jpg,0.0,1.2756569385872658,215.11051100127548,251.62349421515756
segmented_images\ISIC_0025398.jpg,0.0,1.2732395447351625,248.37800940688774,251.6285542622993
segmented_images\ISIC_0025399.jpg,0.0,1.3987294628854154,235.16960299744895,251.49442861475868
segmented_images\ISIC_0025400.jpg,0.0,0.0,217.3872967155612,0.0
segmented_images\ISIC_0025401.jpg,0.0,1.2732395447351625,203.4369021045918,251.6285542622993
segmented_images\ISIC_0025402.jpg,0.0,0.0,229.69108737244895,0.0
segmented_images\ISIC_0025403.jpg,0.0,0.0,213.10307716836732,0.0
segmented_images\ISIC_0025404.jpg,0.0,1.2732395447351625,229.5132134885204,251.6285542622993
segmented_images\ISIC_0025405.jpg,0.0,1.2756569385872658,238.8490513392857,251.62349421515756
segmented_images\ISIC_0025406.jpg,0.0,0.0,201.40405771683672,0.0
segmented_images\ISIC_0025407.jpg,0.0,1.3217611851755204,234.83926578443877,251.57035757538287
segmented_images\ISIC_0025408.jpg,0.0,1.2732395447351625,214.10425302933672,251.6285542622993
segmented_images\ISIC_0025409.jpg,0.0,0.0,152.8902264030612,0.0
segmented_images\ISIC_0025410.jpg,0.0,0.0,176.50679607780611,0.0
segmented_images\ISIC_0025411.jpg,0.0,0.0,185.48688616071428,0.0
segmented_images\ISIC_0025412.jpg,0.0,1.2732395447351625,175.27184311224488,251.6285542622993
segmented_images\ISIC_0025413.jpg,0.0,0.0,174.91101323341834,0.0
segmented_images\ISIC_0025414.jpg,0.0,0.0,181.22807716836732,0.0
segmented_images\ISIC_0025415.jpg,0.0,1.292002877012189,195.86455676020407,251.6108436521005
segmented_images\ISIC_0025416.jpg,0.0,1.2732395447351625,188.53107063137753,251.6285542622993
segmented_images\ISIC_0025417.jpg,0.0,0.0,189.21715561224488,0.0
segmented_images\ISIC_0025418.jpg,0.0,1.2732395447351625,209.60150271045916,251.6285542622993
segmented_images\ISIC_0025419.jpg,0.0,15.903240649230318,230.4584861288265,2.876813695875796
segmented_images\ISIC_0025420.jpg,0.0,1.2732395447351625,225.92524314413262,251.6285542622993
segmented_images\ISIC_0025421.jpg,0.0,1.2732395447351625,234.77319834183672,251.6285542622993
segmented_images\ISIC_0025422.jpg,0.0,0.0,217.78878348214283,0.0
segmented_images\ISIC_0025423.jpg,0.0,1.2732395447351625,240.1653180803571,251.6285542622993
segmented_images\ISIC_0025424.jpg,0.0,1.2732395447351625,229.22861527423467,251.6285542622993
segmented_images\ISIC_0025425.jpg,0.0,0.0,245.6997369260204,0.0
segmented_images\ISIC_0025426.jpg,0.0,0.0,208.7934470663265,0.0
segmented_images\ISIC_0025427.jpg,0.0,0.0,168.3347616390306,0.0
segmented_images\ISIC_0025428.jpg,0.0,0.0,204.9767817283163,0.0
segmented_images\ISIC_0025429.jpg,0.0,0.0,216.91974250637753,0.0
segmented_images\ISIC_0025430.jpg,0.0,0.0,158.0434869260204,0.0
segmented_images\ISIC_0025431.jpg,0.0,1.2756312858978638,223.30795599489795,251.62602425144775
segmented_images\ISIC_0025432.jpg,0.0,1.2732395447351625,180.0795200892857,251.6285542622993
segmented_images\ISIC_0025433.jpg,0.0,0.0,225.12735172193877,0.0
segmented_images\ISIC_0025434.jpg,0.0,0.0,142.94453523596937,0.0
segmented_images\ISIC_0025435.jpg,0.0,1.2732395447351625,230.22979113520407,251.6285542622993
segmented_images\ISIC_0025436.jpg,0.0,1.2814042354104387,197.0131138392857,251.620964153428
segmented_images\ISIC_0025437.jpg,0.0,1.2732395447351625,229.80289381377548,251.6285542622993
segmented_images\ISIC_0025438.jpg,0.0,1.2732395447351625,154.74011479591834,251.6285542622993
segmented_images\ISIC_0025439.jpg,0.0,0.0,176.58810985331633,0.0
segmented_images\ISIC_0025440.jpg,0.0,0.0,187.70776865433672,0.0
segmented_images\ISIC_0025441.jpg,0.0,1.2732395447351625,214.84115911989795,251.6285542622993
segmented_images\ISIC_0025442.jpg,0.0,0.0,216.45218829719386,0.0
segmented_images\ISIC_0025443.jpg,0.0,1.2920288620663312,210.5925143494898,251.6083134631625
segmented_images\ISIC_0025444.jpg,0.0,1.2732395447351625,237.71065848214283,251.6285542622993
segmented_images\ISIC_0025445.jpg,0.0,1.2732395447351625,234.2040019132653,251.6285542622993
segmented_images\ISIC_0025446.jpg,0.0,0.0,242.18291613520407,0.0
segmented_images\ISIC_0025447.jpg,0.0,0.0,227.1500318877551,0.0
segmented_images\ISIC_0025448.jpg,0.0,1.2732395447351625,235.78453842474488,251.6285542622993
segmented_images\ISIC_0025449.jpg,0.0,2.504001974082932,236.91276705994895,2.393653682408596
segmented_images\ISIC_0025450.jpg,0.0,1.2732395447351625,227.88185586734693,251.6285542622993
segmented_images\ISIC_0025451.jpg,0.0,0.0,202.4967115752551,0.0
segmented_images\ISIC_0025452.jpg,0.0,1.2732395447351625,243.5296755420918,251.6285542622993
segmented_images\ISIC_0025453.jpg,0.0,0.0,192.67299107142856,0.0
segmented_images\ISIC_0025454.jpg,0.0,1.2756569385872658,153.57122927295916,251.62349421515756
segmented_images\ISIC_0025455.jpg,0.0,1.2732395447351625,150.8980389030612,251.6285542622993
segmented_images\ISIC_0025456.jpg,0.0,1.2732395447351625,239.61136798469386,251.6285542622993
segmented_images\ISIC_0025457.jpg,0.0,1.2732395447351625,209.80986926020407,251.6285542622993
segmented_images\ISIC_0025458.jpg,0.0,1.2732395447351625,248.90654894770407,251.6285542622993
segmented_images\ISIC_0025459.jpg,0.0,1.2732395447351625,231.01751833545916,251.6285542622993
segmented_images\ISIC_0025460.jpg,0.0,1.2732395447351625,222.85056600765304,251.6285542622993
segmented_images\ISIC_0025461.jpg,0.0,0.0,224.9037388392857,0.0
segmented_images\ISIC_0025462.jpg,0.0,1.2732395447351625,237.58868781887753,251.6285542622993
segmented_images\ISIC_0025463.jpg,0.0,1.2732395447351625,220.23327885841834,251.6285542622993
segmented_images\ISIC_0025464.jpg,0.0,0.0,208.0971978635204,0.0
segmented_images\ISIC_0025465.jpg,0.0,0.0,243.73804209183672,0.0
segmented_images\ISIC_0025466.jpg,0.0,0.0,207.12143255739795,0.0
segmented_images\ISIC_0025467.jpg,0.0,0.0,185.83246970663265,0.0
segmented_images\ISIC_0025468.jpg,0.0,13.09594815832451,165.04155373086732,0.7978845608028654
segmented_images\ISIC_0025469.jpg,0.0,1.2732395447351625,192.1088767538265,251.6285542622993
segmented_images\ISIC_0025470.jpg,0.0,0.0,215.88299186862244,0.0
segmented_images\ISIC_0025471.jpg,0.0,0.0,215.34937021683672,0.0
segmented_images\ISIC_0025472.jpg,0.0,0.0,125.98553093112244,0.0
segmented_images\ISIC_0025473.jpg,0.0,0.0,180.12525908801018,0.0
segmented_images\ISIC_0025474.jpg,0.0,1.2732395447351625,192.30707908163265,251.6285542622993
segmented_images\ISIC_0025475.jpg,0.0,1.2732395447351625,243.44836176658163,251.6285542622993
segmented_images\ISIC_0025476.jpg,0.0,0.0,177.68584582270407,0.0
segmented_images\ISIC_0025477.jpg,0.0,0.0,164.5994100765306,0.0
segmented_images\ISIC_0025478.jpg,0.0,1.2903836089670258,198.35479113520407,251.6045181320477
segmented_images\ISIC_0025479.jpg,0.0,1.2732395447351625,169.0767498405612,251.6285542622993
segmented_images\ISIC_0025480.jpg,0.0,1.2756569385872658,215.5170798788265,251.62349421515756
segmented_images\ISIC_0025481.jpg,0.0,0.0,231.17506377551018,0.0
segmented_images\ISIC_0025482.jpg,0.0,1.2732395447351625,198.61397879464283,251.6285542622993
segmented_images\ISIC_0025483.jpg,0.0,1.2732395447351625,231.57146843112244,251.6285542622993
segmented_images\ISIC_0025484.jpg,0.0,0.0,149.25143494897958,0.0
segmented_images\ISIC_0025485.jpg,0.0,0.0,143.71701610331633,0.0
segmented_images\ISIC_0025486.jpg,0.0,1.2732395447351625,238.3510044642857,251.6285542622993
segmented_images\ISIC_0025487.jpg,0.0,0.0,108.70127152423468,0.0
segmented_images\ISIC_0025488.jpg,0.0,0.0,223.39943399234693,0.0
segmented_images\ISIC_0025489.jpg,0.0,1.2732395447351625,217.65664859693877,251.6285542622993
segmented_images\ISIC_0025490.jpg,0.0,1.2994216636831508,200.66715162627548,251.5855406176484
segmented_images\ISIC_0025491.jpg,0.0,0.0,110.82559390943877,0.0
segmented_images\ISIC_0025492.jpg,0.0,0.0,200.123365752551,0.0
segmented_images\ISIC_0025493.jpg,0.0,0.0,172.13618064413265,0.0
segmented_images\ISIC_0025494.jpg,0.0,1.433034329513565,198.18199936224488,251.44759432670327
segmented_images\ISIC_0025495.jpg,0.0,0.0,165.86485570790816,0.0
segmented_images\ISIC_0025496.jpg,0.0,1.2732395447351625,214.4447544642857,251.6285542622993
segmented_images\ISIC_0025497.jpg,0.0,1.2732395447351625,234.47335379464283,251.6285542622993
segmented_images\ISIC_0025498.jpg,0.0,0.0,201.97325414540813,0.0
segmented_images\ISIC_0025499.jpg,0.0,0.0,220.58902662627548,0.0
segmented_images\ISIC_0025500.jpg,0.0,0.0,183.91143176020407,0.0
